ox/red	time/s	Ecell/V	I/mA	
0	1.698000080650672E+004	2.3294489E+000	0.0000000E+000
0	1.704000080935657E+004	2.3306696E+000	0.0000000E+000
0	1.710000081220642E+004	2.3318117E+000	0.0000000E+000
0	1.716000081505626E+004	2.3330717E+000	0.0000000E+000
0	1.722000081790611E+004	2.3343711E+000	0.0000000E+000
0	1.728000082075596E+004	2.3354344E+000	0.0000000E+000
0	1.734000082360581E+004	2.3366551E+000	0.0000000E+000
0	1.740000082645565E+004	2.3378365E+000	0.0000000E+000
0	1.746000082930550E+004	2.3391752E+000	0.0000000E+000
0	1.752000083215535E+004	2.3403172E+000	0.0000000E+000
0	1.758000083500519E+004	2.3413410E+000	0.0000000E+000
0	1.764000083785504E+004	2.3426797E+000	0.0000000E+000
0	1.770000084070489E+004	2.3438218E+000	0.0000000E+000
0	1.776000084355474E+004	2.3450031E+000	0.0000000E+000
0	1.782000084640458E+004	2.3460662E+000	0.0000000E+000
0	1.788000084925443E+004	2.3472869E+000	0.0000000E+000
0	1.794000085210428E+004	2.3485076E+000	0.0000000E+000
0	1.800000085495412E+004	2.3495710E+000	0.0000000E+000
0	1.806000085780397E+004	2.3507521E+000	0.0000000E+000
0	1.812000086065382E+004	2.3518941E+000	0.0000000E+000
0	1.818000086350366E+004	2.3529572E+000	0.0000000E+000
0	1.824000086635351E+004	2.3542175E+000	0.0000000E+000
0	1.830000086920336E+004	2.3554382E+000	0.0000000E+000
0	1.836000087205321E+004	2.3564620E+000	0.0000000E+000
0	1.842000087490305E+004	2.3575251E+000	0.0000000E+000
0	1.848000087775290E+004	2.3587065E+000	0.0000000E+000
0	1.854000088060275E+004	2.3598092E+000	0.0000000E+000
0	1.860000088345259E+004	2.3608723E+000	0.0000000E+000
0	1.866000088630244E+004	2.3620536E+000	0.0000000E+000
0	1.872000088915229E+004	2.3631561E+000	0.0000000E+000
0	1.878000089200214E+004	2.3641798E+000	0.0000000E+000
0	1.884000089485198E+004	2.3652825E+000	0.0000000E+000
0	1.890000089770183E+004	2.3663456E+000	0.0000000E+000
0	1.896000090055168E+004	2.3674877E+000	0.0000000E+000
0	1.902000090340152E+004	2.3685508E+000	0.0000000E+000
0	1.908000090625137E+004	2.3697321E+000	0.0000000E+000
0	1.914000090910122E+004	2.3707559E+000	0.0000000E+000
0	1.920000091195107E+004	2.3719373E+000	0.0000000E+000
0	1.926000091480091E+004	2.3729217E+000	0.0000000E+000
0	1.932000091765076E+004	2.3739061E+000	0.0000000E+000
0	1.938000092050061E+004	2.3750088E+000	0.0000000E+000
0	1.944000092335045E+004	2.3760719E+000	0.0000000E+000
0	1.950000092620030E+004	2.3771350E+000	0.0000000E+000
0	1.956000092905015E+004	2.3783164E+000	0.0000000E+000
0	1.962000093189999E+004	2.3792615E+000	0.0000000E+000
0	1.968000093474984E+004	2.3802853E+000	0.0000000E+000
0	1.974000093759969E+004	2.3815060E+000	0.0000000E+000
0	1.980000094044954E+004	2.3824511E+000	0.0000000E+000
0	1.986000094329938E+004	2.3835537E+000	0.0000000E+000
0	1.992000094614923E+004	2.3844593E+000	0.0000000E+000
0	1.998000094899908E+004	2.3855226E+000	0.0000000E+000
0	2.004000095184892E+004	2.3865070E+000	0.0000000E+000
0	2.010000095469877E+004	2.3876095E+000	0.0000000E+000
0	2.016000095754862E+004	2.3886333E+000	0.0000000E+000
0	2.022000096039847E+004	2.3896573E+000	0.0000000E+000
0	2.028000096324831E+004	2.3906810E+000	0.0000000E+000
0	2.034000096609816E+004	2.3916261E+000	0.0000000E+000
0	2.040000096894801E+004	2.3926892E+000	0.0000000E+000
0	2.046000097179785E+004	2.3937523E+000	0.0000000E+000
0	2.052000097464770E+004	2.3947368E+000	0.0000000E+000
0	2.058000097749755E+004	2.3957212E+000	0.0000000E+000
0	2.064000098034739E+004	2.3968239E+000	0.0000000E+000
0	2.070000098319724E+004	2.3976903E+000	0.0000000E+000
0	2.076000098604709E+004	2.3987141E+000	0.0000000E+000
0	2.082000098889694E+004	2.3996985E+000	0.0000000E+000
0	2.088000099174678E+004	2.4007223E+000	0.0000000E+000
0	2.094000099459663E+004	2.4017460E+000	0.0000000E+000
0	2.100000099744648E+004	2.4025731E+000	0.0000000E+000
0	2.106000100029632E+004	2.4036756E+000	0.0000000E+000
0	2.112000100314617E+004	2.4045813E+000	0.0000000E+000
0	2.118000100599602E+004	2.4055657E+000	0.0000000E+000
0	2.124000100884587E+004	2.4065895E+000	0.0000000E+000
0	2.130000101169571E+004	2.4074163E+000	0.0000000E+000
0	2.136000101454556E+004	2.4084008E+000	0.0000000E+000
0	2.142000101739541E+004	2.4094248E+000	0.0000000E+000
0	2.148000102024525E+004	2.4103303E+000	0.0000000E+000
0	2.154000102309510E+004	2.4113147E+000	0.0000000E+000
0	2.160000102594495E+004	2.4122992E+000	0.0000000E+000
0	2.166000102879480E+004	2.4133229E+000	0.0000000E+000
0	2.172000103164464E+004	2.4142287E+000	0.0000000E+000
0	2.178000103449449E+004	2.4152131E+000	0.0000000E+000
0	2.184000103734434E+004	2.4161189E+000	0.0000000E+000
0	2.190000104019418E+004	2.4170640E+000	0.0000000E+000
0	2.196000104304403E+004	2.4178908E+000	0.0000000E+000
0	2.202000104589388E+004	2.4188752E+000	0.0000000E+000
0	2.208000104874372E+004	2.4199386E+000	0.0000000E+000
0	2.214000105159357E+004	2.4207654E+000	0.0000000E+000
0	2.220000105444342E+004	2.4217498E+000	0.0000000E+000
0	2.226000105729327E+004	2.4226949E+000	0.0000000E+000
0	2.232000106014311E+004	2.4236400E+000	0.0000000E+000
0	2.238000106299296E+004	2.4244275E+000	0.0000000E+000
0	2.244000106584281E+004	2.4253333E+000	0.0000000E+000
0	2.250000106869265E+004	2.4262388E+000	0.0000000E+000
0	2.256000107154250E+004	2.4272628E+000	0.0000000E+000
0	2.262000107439235E+004	2.4281290E+000	0.0000000E+000
0	2.268000107724220E+004	2.4289954E+000	0.0000000E+000
0	2.274000108009204E+004	2.4298615E+000	0.0000000E+000
0	2.280000108294189E+004	2.4308460E+000	0.0000000E+000
0	2.286000108579174E+004	2.4316335E+000	0.0000000E+000
0	2.292000108864158E+004	2.4324999E+000	0.0000000E+000
0	2.298000109149143E+004	2.4334843E+000	0.0000000E+000
0	2.304000109434128E+004	2.4342718E+000	0.0000000E+000
0	2.310000109719113E+004	2.4352169E+000	0.0000000E+000
0	2.316000110004097E+004	2.4360833E+000	0.0000000E+000
0	2.322000110289082E+004	2.4369102E+000	0.0000000E+000
0	2.328000110574067E+004	2.4377766E+000	0.0000000E+000
0	2.334000110859051E+004	2.4386821E+000	0.0000000E+000
0	2.340000111144036E+004	2.4395092E+000	0.0000000E+000
0	2.346000111429021E+004	2.4403753E+000	0.0000000E+000
0	2.352000111714005E+004	2.4412811E+000	0.0000000E+000
0	2.358000111998990E+004	2.4420686E+000	0.0000000E+000
0	2.364000112283975E+004	2.4429350E+000	0.0000000E+000
0	2.370000112568960E+004	2.4438012E+000	0.0000000E+000
0	2.376000112853944E+004	2.4446676E+000	0.0000000E+000
0	2.382000113138929E+004	2.4455338E+000	0.0000000E+000
0	2.388000113423914E+004	2.4463608E+000	0.0000000E+000
0	2.394000113708898E+004	2.4471877E+000	0.0000000E+000
0	2.400000113993883E+004	2.4480145E+000	0.0000000E+000
0	2.406000114278868E+004	2.4487629E+000	0.0000000E+000
0	2.412000114563853E+004	2.4496684E+000	0.0000000E+000
0	2.418000114848837E+004	2.4504955E+000	0.0000000E+000
0	2.424000115133822E+004	2.4512436E+000	0.0000000E+000
0	2.430000115418807E+004	2.4521492E+000	0.0000000E+000
0	2.436000115703791E+004	2.4528580E+000	0.0000000E+000
0	2.442000115988776E+004	2.4538031E+000	0.0000000E+000
0	2.448000116273761E+004	2.4545119E+000	0.0000000E+000
0	2.454000116558746E+004	2.4553783E+000	0.0000000E+000
0	2.460000116843730E+004	2.4562051E+000	0.0000000E+000
0	2.466000117128715E+004	2.4570715E+000	0.0000000E+000
0	2.472000117413700E+004	2.4578197E+000	0.0000000E+000
0	2.478000117698684E+004	2.4586072E+000	0.0000000E+000
0	2.484000117983669E+004	2.4594340E+000	0.0000000E+000
0	2.490000118268654E+004	2.4602215E+000	0.0000000E+000
0	2.496000118553638E+004	2.4608910E+000	0.0000000E+000
0	2.502000118838623E+004	2.4618361E+000	0.0000000E+000
