ox/red	time/s	Ecell/V	I/mA	
0	2.220000105444342E+004	2.1142540E+000	0.0000000E+000
0	2.226000105729327E+004	2.1150808E+000	0.0000000E+000
0	2.232000106014311E+004	2.1159472E+000	0.0000000E+000
0	2.238000106299296E+004	2.1168923E+000	0.0000000E+000
0	2.244000106584281E+004	2.1176012E+000	0.0000000E+000
0	2.250000106869265E+004	2.1185460E+000	0.0000000E+000
0	2.256000107154250E+004	2.1195304E+000	0.0000000E+000
0	2.262000107439235E+004	2.1201999E+000	0.0000000E+000
0	2.268000107724220E+004	2.1211450E+000	0.0000000E+000
0	2.274000108009204E+004	2.1220112E+000	0.0000000E+000
0	2.280000108294189E+004	2.1228776E+000	0.0000000E+000
0	2.286000108579174E+004	2.1238227E+000	0.0000000E+000
0	2.292000108864158E+004	2.1246102E+000	0.0000000E+000
0	2.298000109149143E+004	2.1254370E+000	0.0000000E+000
0	2.304000109434128E+004	2.1262641E+000	0.0000000E+000
0	2.310000109719113E+004	2.1272092E+000	0.0000000E+000
0	2.316000110004097E+004	2.1280360E+000	0.0000000E+000
0	2.322000110289082E+004	2.1288629E+000	0.0000000E+000
0	2.328000110574067E+004	2.1296110E+000	0.0000000E+000
0	2.334000110859051E+004	2.1305168E+000	0.0000000E+000
0	2.340000111144036E+004	2.1313043E+000	0.0000000E+000
0	2.346000111429021E+004	2.1321707E+000	0.0000000E+000
0	2.352000111714005E+004	2.1329975E+000	0.0000000E+000
0	2.358000111998990E+004	2.1337850E+000	0.0000000E+000
0	2.364000112283975E+004	2.1346908E+000	0.0000000E+000
0	2.370000112568960E+004	2.1355176E+000	0.0000000E+000
0	2.376000112853944E+004	2.1362658E+000	0.0000000E+000
0	2.382000113138929E+004	2.1370928E+000	0.0000000E+000
0	2.388000113423914E+004	2.1379590E+000	0.0000000E+000
0	2.394000113708898E+004	2.1389041E+000	0.0000000E+000
0	2.400000113993883E+004	2.1395340E+000	0.0000000E+000
0	2.406000114278868E+004	2.1404791E+000	0.0000000E+000
0	2.412000114563853E+004	2.1411486E+000	0.0000000E+000
0	2.418000114848837E+004	2.1420937E+000	0.0000000E+000
0	2.424000115133822E+004	2.1428025E+000	0.0000000E+000
0	2.430000115418807E+004	2.1435900E+000	0.0000000E+000
0	2.436000115703791E+004	2.1444561E+000	0.0000000E+000
0	2.442000115988776E+004	2.1452043E+000	0.0000000E+000
0	2.448000116273761E+004	2.1460314E+000	0.0000000E+000
0	2.454000116558746E+004	2.1468189E+000	0.0000000E+000
0	2.460000116843730E+004	2.1476851E+000	0.0000000E+000
0	2.466000117128715E+004	2.1484332E+000	0.0000000E+000
0	2.472000117413700E+004	2.1492209E+000	0.0000000E+000
0	2.478000117698684E+004	2.1500871E+000	0.0000000E+000
0	2.484000117983669E+004	2.1509535E+000	0.0000000E+000
0	2.490000118268654E+004	2.1517410E+000	0.0000000E+000
0	2.496000118553638E+004	2.1524105E+000	0.0000000E+000
0	2.502000118838623E+004	2.1532767E+000	0.0000000E+000
0	2.508000119123608E+004	2.1541431E+000	0.0000000E+000
0	2.514000119408593E+004	2.1548913E+000	0.0000000E+000
0	2.520000119693577E+004	2.1555212E+000	0.0000000E+000
0	2.526000119978562E+004	2.1564662E+000	0.0000000E+000
0	2.532000120263547E+004	2.1571751E+000	0.0000000E+000
0	2.538000120548531E+004	2.1581595E+000	0.0000000E+000
0	2.544000120833516E+004	2.1587501E+000	0.0000000E+000
0	2.550000121118501E+004	2.1596165E+000	0.0000000E+000
0	2.556000121403486E+004	2.1603646E+000	0.0000000E+000
0	2.562000121688470E+004	2.1611128E+000	0.0000000E+000
0	2.568000121973455E+004	2.1619003E+000	0.0000000E+000
0	2.574000122258440E+004	2.1626484E+000	0.0000000E+000
0	2.580000122543424E+004	2.1635935E+000	0.0000000E+000
0	2.586000122828409E+004	2.1642234E+000	0.0000000E+000
0	2.592000123113394E+004	2.1650505E+000	0.0000000E+000
0	2.598000123398378E+004	2.1658380E+000	0.0000000E+000
0	2.604000123683363E+004	2.1665862E+000	0.0000000E+000
0	2.610000123968348E+004	2.1673737E+000	0.0000000E+000
0	2.616000124253333E+004	2.1680431E+000	0.0000000E+000
0	2.622000124538317E+004	2.1689093E+000	0.0000000E+000
0	2.628000124823302E+004	2.1696575E+000	0.0000000E+000
0	2.634000125108287E+004	2.1704056E+000	0.0000000E+000
0	2.640000125393271E+004	2.1710358E+000	0.0000000E+000
0	2.646000125678256E+004	2.1719019E+000	0.0000000E+000
0	2.652000125963241E+004	2.1725321E+000	0.0000000E+000
0	2.658000126248226E+004	2.1733196E+000	0.0000000E+000
0	2.664000126533210E+004	2.1741467E+000	0.0000000E+000
0	2.670000126818195E+004	2.1748552E+000	0.0000000E+000
0	2.676000127103180E+004	2.1756823E+000	0.0000000E+000
0	2.682000127388164E+004	2.1763515E+000	0.0000000E+000
